Checker,Path,Line,Column,Message,tool,checker,rule
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2353,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyfree' since the value of 'yyfree' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,823,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_column' since the value of 'yyget_column' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2050,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_column' since the value of 'yyget_column' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,799,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_debug' since the value of 'yyget_debug' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2155,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_debug' since the value of 'yyget_debug' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,803,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_extra' since the value of 'yyget_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2028,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_extra' since the value of 'yyget_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,807,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_in' since the value of 'yyget_in' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2063,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_in' since the value of 'yyget_in' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,815,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_leng' since the value of 'yyget_leng' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2081,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_leng' since the value of 'yyget_leng' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,819,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_lineno' since the value of 'yyget_lineno' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2037,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_lineno' since the value of 'yyget_lineno' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,827,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_lval' since the value of 'yyget_lval' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2169,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_lval' since the value of 'yyget_lval' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,811,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_out' since the value of 'yyget_out' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2072,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_out' since the value of 'yyget_out' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,817,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_text' since the value of 'yyget_text' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2091,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyget_text' since the value of 'yyget_text' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,944,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex' since the value of 'yylex' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,968,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex' since the value of 'yylex' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,797,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_destroy' since the value of 'yylex_destroy' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2275,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_destroy' since the value of 'yylex_destroy' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,790,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init' since the value of 'yylex_init' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2187,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init' since the value of 'yylex_init' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,792,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init_extra' since the value of 'yylex_init_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2214,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yylex_init_extra' since the value of 'yylex_init_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,504,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypop_buffer_state' since the value of 'yypop_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1844,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypop_buffer_state' since the value of 'yypop_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2283,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypop_buffer_state' since the value of 'yypop_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,503,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypush_buffer_state' since the value of 'yypush_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1813,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yypush_buffer_state' since the value of 'yypush_buffer_state' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,516,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1430,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1480,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1895,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2338,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrealloc' since the value of 'yyrealloc' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,498,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1317,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1463,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1603,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1613,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,1641,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyrestart' since the value of 'yyrestart' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,825,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_column' since the value of 'yyset_column' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2126,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_column' since the value of 'yyset_column' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,801,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_debug' since the value of 'yyset_debug' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2161,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_debug' since the value of 'yyset_debug' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,805,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2101,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2218,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2236,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_extra' since the value of 'yyset_extra' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,809,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_in' since the value of 'yyset_in' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2143,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_in' since the value of 'yyset_in' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,821,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lineno' since the value of 'yyset_lineno' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,2111,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lineno' since the value of 'yyset_lineno' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,build/auxil/spicy/spicy/3rdparty/justrx/justrx/autogen/re-scan.c,829,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;__PIC__=1;yyset_lval' since the value of 'yyset_lval' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
