Checker,Path,Line,Column,Message,tool,checker,rule
unusedFunction,trace2/tr2_ctr.c,67,0,"The function 'tr2_emit_per_thread_counters' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tmr.c,148,0,"The function 'tr2_emit_per_thread_timers' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_cfg.c,125,0,"The function 'tr2_list_env_vars_fl' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_sid.c,109,0,"The function 'tr2_sid_release' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tmr.c,37,0,"The function 'tr2_start_timer' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tmr.c,49,0,"The function 'tr2_stop_timer' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_sysenv.c,85,0,"The function 'tr2_sysenv_load' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_sysenv.c,126,0,"The function 'tr2_sysenv_release' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_ctr.c,46,0,"The function 'tr2_update_final_counters' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tmr.c,88,0,"The function 'tr2_update_final_timers' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,145,0,"The function 'tr2tls_absolute_elapsed' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,153,0,"The function 'tr2tls_init' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,84,0,"The function 'tr2tls_is_main_thread' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,185,0,"The function 'tr2tls_lock' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,123,0,"The function 'tr2tls_pop_unwind_self' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,105,0,"The function 'tr2tls_push_self' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,131,0,"The function 'tr2tls_region_elasped_self' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,164,0,"The function 'tr2tls_release' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,trace2/tr2_tls.c,190,0,"The function 'tr2tls_unlock' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,compat/linux/procinfo.c,151,0,"The function 'trace2_collect_process_info' is never used.",cppcheck,unusedFunction,MSC13-C
unusedFunction,xdiff/xdiffi.c,1054,0,"The function 'xdl_diff' is never used.",cppcheck,unusedFunction,MSC13-C
